(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(71, 73)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(3, 5)
(0, 2)
(0, 2)
(599, 601)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(11, 13)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(2381, 2383)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
